Rule,Algorithm,Run,F1
Rule1,QF-MIG,7,0.5869839037470346
Rule1,QF-MIG,8,0.5689548546691403
Rule1,QF-MIG,9,0.5732581967213115
Rule1,QF-MIG,10,0.5581917507911532
Rule1,QF-MIG,11,0.560487914787211
Rule1,QF-MIG,12,0.5693201278180887
Rule1,QF-MIG,14,0.5664615166949633
Rule1,QF-MIG,13,0.5702980240251176
Rule1,QF-MIG,15,0.5859133161113688
Rule1,QF-MIG,16,0.5528209526483145
Rule1,QF-MIG,17,0.5593444651270693
Rule1,QF-MIG,18,0.5871297519375225
Rule1,QF-MIG,19,0.5703397508118863
Rule1,QF-MIG,20,0.5724219059505641
Rule1,QF-MIG,21,0.5491765913848579
Rule1,QF-MIG,22,0.5797410463211892
Rule1,QF-MIG,23,0.577639751552795
Rule1,QF-MIG,25,0.5703207850952843
Rule1,QF-MIG,24,0.5740680390846373
Rule1,QF-MIG,26,0.5680251718141922
Rule1,QF-MIG,29,0.5743727252354937
Rule1,QF-MIG,27,0.569006258640413
Rule1,QF-MIG,28,0.5892743845990032
Rule1,QF-MIG,0,0.5633428125860013
Rule1,QF-MIG,1,0.568777702651942
Rule1,QF-MIG,2,0.5840042372881356
Rule1,QF-MIG,3,0.5796464084494604
Rule1,QF-MIG,4,0.5701272391046341
Rule1,QF-MIG,5,0.577639751552795
Rule1,QF-MIG,6,0.5724747460815739
Rule1,QF-MIG,7,0.5753134841237241
Rule1,QF-MIG,9,0.5585429621254947
Rule1,QF-MIG,8,0.569097613212338
Rule1,QF-MIG,10,0.5648494912379876
Rule1,QF-MIG,11,0.5817832623236716
Rule1,QF-MIG,12,0.5608003108003108
Rule1,QF-MIG,13,0.5674750697251784
Rule1,QF-MIG,14,0.5679793834239284
Rule1,QF-MIG,15,0.5722708621502368
Rule1,QF-MIG,16,0.5881189517553154
Rule1,QF-MIG,17,0.5775054646618534
Rule1,QF-MIG,18,0.5955842192663536
Rule1,QF-MIG,19,0.5682300884955752
Rule1,QF-MIG,20,0.5712393366184496
Rule1,QF-MIG,21,0.5783902820987716
Rule1,QF-MIG,22,0.5860887835410129
Rule1,QF-MIG,24,0.5721839636339144
Rule1,QF-MIG,23,0.5870823625754487
Rule1,QF-MIG,25,0.5624671324468484
Rule1,QF-MIG,26,0.5966315343466977
Rule1,QF-MIG,27,0.5676929859161466
Rule1,QF-MIG,28,0.564801441651539
Rule1,QF-MIG,29,0.5870531944835351
Rule1,QF-MIG,0,0.5686404526667108
Rule1,QF-MIG,1,0.5743727252354937
Rule1,QF-MIG,2,0.5681052781466384
Rule1,QF-MIG,3,0.5690538439796495
Rule1,QF-MIG,4,0.5721839636339144
Rule1,QF-MIG,6,0.5657159772594476
Rule1,QF-MIG,5,0.584026269795032
Rule1,QF-MIG,7,0.5659231045237504
Rule1,QF-MIG,8,0.5623994484026661
Rule1,QF-MIG,9,0.568777702651942
Rule1,QF-MIG,10,0.5787029526505433
Rule1,QF-MIG,11,0.5699791156568518
Rule1,QF-MIG,12,0.5924081920903954
Rule1,QF-MIG,13,0.558324496288441
Rule1,QF-MIG,14,0.5560879019853968
Rule1,QF-MIG,16,0.5687109948199354
Rule1,QF-MIG,15,0.5688996293367381
Rule1,QF-MIG,17,0.5840042372881356
Rule1,QF-MIG,18,0.5826954141588797
Rule1,QF-MIG,19,0.5614478328352933
Rule1,QF-MIG,20,0.5729847494553377
Rule1,QF-MIG,21,0.5718322310442187
Rule1,QF-MIG,22,0.5787587378828254
Rule1,QF-MIG,23,0.5787252685164035
Rule1,QF-MIG,24,0.5808818904935766
Rule1,QF-MIG,27,0.5660036006680331
Rule1,QF-MIG,26,0.5689548546691403
Rule1,QF-MIG,25,0.5774158926181612
Rule1,QF-MIG,28,0.5828501735622479
Rule1,QF-MIG,29,0.5660687423502807
Rule1,QF-MIG,0,0.5625908434245928
Rule1,QF-MIG,1,0.5693106233476191
Rule1,QF-MIG,2,0.5734371620160069
Rule1,QF-MIG,4,0.5670358007029442
Rule1,QF-MIG,3,0.5734089143180052
Rule1,QF-MIG,6,0.5552006256192404
Rule1,QF-MIG,5,0.5808263893716832
Rule1,QF-MIG,7,0.5678190475874889
Rule1,QF-MIG,8,0.5678763240463718
Rule1,QF-MIG,9,0.5713604661428445
Rule1,QF-MIG,10,0.5565974429610794
Rule1,QF-MIG,11,0.5775054646618534
Rule1,QF-MIG,12,0.5676241940028842
Rule1,QF-MIG,14,0.5817093903866111
Rule1,QF-MIG,13,0.5838848539702863
Rule1,QF-MIG,15,0.5710025579741198
Rule1,QF-MIG,16,0.5815708101422388
Rule1,QF-MIG,18,0.564432066839069
Rule1,QF-MIG,17,0.5764334409759598
Rule1,QF-MIG,19,0.5797651628851417
Rule1,QF-MIG,20,0.5568690537395449
Rule1,QF-MIG,21,0.5699221179155304
Rule1,QF-MIG,22,0.5860686854418646
Rule1,QF-MIG,23,0.5805931240538866
Rule1,QF-MIG,24,0.5598501525508824
Rule1,QF-MIG,25,0.5544920196082987
Rule1,QF-MIG,26,0.5629306881740367
Rule1,QF-MIG,27,0.5552006256192404
Rule1,QF-MIG,28,0.5732581967213115
Rule1,QF-MIG,29,0.5777292287322079
Rule1,QF-MIG,0,0.5838499443649658
Rule1,QF-MIG,2,0.5819032485875706
Rule1,QF-MIG,1,0.5722293063950761
Rule1,QF-MIG,3,0.5808781908760392
Rule1,QF-MIG,4,0.5722293063950761
Rule1,QF-MIG,5,0.5595196422162714
Rule1,QF-MIG,6,0.5516483516483517
Rule1,QF-MIG,7,0.5773654916512059
Rule1,QF-MIG,8,0.576511988061059
Rule1,QF-MIG,9,0.5629943502824859
Rule1,QF-MIG,10,0.57981524229036
Rule1,QF-MIG,12,0.5850286310822428
Rule1,QF-MIG,11,0.562699033157102
Rule1,QF-MIG,13,0.5720819072673318
Rule1,QF-MIG,14,0.5699221179155304
Rule1,QF-MIG,15,0.5769075994428108
Rule1,QF-MIG,16,0.569006258640413
Rule1,QF-MIG,17,0.5697282125235514
Rule1,QF-MIG,18,0.5638210372333085
Rule1,QF-MIG,19,0.5660036006680331
Rule1,QF-MIG,20,0.5676929859161466
Rule1,QF-MIG,21,0.5528209526483145
Rule1,QF-MIG,22,0.5882280246455873
Rule1,QF-MIG,23,0.560596624662665
Rule1,QF-MIG,24,0.5703207850952843
Rule1,QF-MIG,25,0.5607304968296862
Rule1,QF-MIG,26,0.5808781908760392
Rule1,QF-MIG,28,0.5829606457343683
Rule1,QF-MIG,27,0.5808707914450186
Rule1,QF-MIG,29,0.5892743845990032
Rule1,QF-MIG,0,0.568777702651942
Rule1,QF-MIG,1,0.5764334409759598
Rule1,QF-MIG,2,0.5860887835410129
Rule1,QF-MIG,3,0.5775800790304422
Rule1,QF-MIG,4,0.5657735324358919
Rule1,QF-MIG,5,0.5588883519356305
Rule1,QF-MIG,6,0.5732581967213115
Rule1,QF-MIG,8,0.5655893021493151
Rule1,QF-MIG,7,0.5765456421803171
Rule1,QF-MIG,9,0.5689548546691403
Rule1,QF-MIG,10,0.5594067662753233
Rule1,QF-MIG,12,0.5721839636339144
Rule1,QF-MIG,11,0.5595196422162714
Rule1,QF-MIG,13,0.5787438632654436
Rule1,QF-MIG,14,0.5775054646618534
Rule1,QF-MIG,15,0.5806783144912642
Rule1,QF-MIG,16,0.5808041848068997
Rule1,QF-MIG,17,0.5680251718141922
Rule1,QF-MIG,18,0.5753603730921425
Rule1,QF-MIG,19,0.5690538439796495
Rule1,QF-MIG,20,0.5743727252354937
Rule1,QF-MIG,21,0.5670358007029442
Rule1,QF-MIG,22,0.5670358007029442
Rule1,QF-MIG,23,0.5752628324056897
Rule1,QF-MIG,24,0.5627473148671566
Rule1,QF-MIG,25,0.5870531944835351
Rule1,QF-MIG,26,0.5718322310442187
Rule1,QF-MIG,27,0.5771917962587334
Rule1,QF-MIG,28,0.5714285714285714
Rule1,QF-MIG,29,0.5806783144912642
Rule1,QF-MIG,0,0.5565984403193706
Rule1,QF-MIG,1,0.5754035017994745
Rule1,QF-MIG,2,0.5567828070761347
Rule1,QF-MIG,4,0.5745004883378304
Rule1,QF-MIG,3,0.5659652728944664
Rule1,QF-MIG,5,0.5724558761055112
Rule1,QF-MIG,6,0.5913644614374541
Rule1,QF-MIG,8,0.5756283791239104
Rule1,QF-MIG,7,0.5722708621502368
Rule1,QF-MIG,9,0.5892635075116828
Rule1,QF-MIG,10,0.582927510226963
Rule1,QF-MIG,11,0.5713812783876477
Rule1,QF-MIG,12,0.5607673458575244
Rule1,QF-MIG,14,0.5913644614374541
Rule1,QF-MIG,13,0.5740680390846373
Rule1,QF-MIG,15,0.5787438632654436
Rule1,QF-MIG,16,0.5678190475874889
Rule1,QF-MIG,17,0.5516483516483517
Rule1,QF-MIG,18,0.5658272368384728
Rule1,QF-MIG,19,0.5655893021493151
Rule1,QF-MIG,20,0.5615098366033646
Rule1,QF-MIG,21,0.5670721207973686
Rule1,QF-MIG,22,0.5703738848829576
Rule1,QF-MIG,23,0.5732110756292871
Rule1,QF-MIG,24,0.5713074803983895
Rule1,QF-MIG,25,0.5690538439796495
Rule1,QF-MIG,26,0.5667967006993564
Rule1,QF-MIG,28,0.582927510226963
Rule1,QF-MIG,27,0.5892816356705046
Rule1,QF-MIG,29,0.584026269795032
Rule1,QF-MIG,0,0.5678190475874889
Rule1,QF-MIG,1,0.5553961930057547
Rule1,QF-MIG,2,0.5892308727928024
Rule1,QF-MIG,4,0.5510766138137766
Rule1,QF-MIG,3,0.5690538439796495
Rule1,QF-MIG,5,0.5774625494629735
Rule1,QF-MIG,6,0.5733768957372127
Rule1,QF-MIG,7,0.5731054866115016
Rule1,QF-MIG,8,0.5667373630258041
Rule1,QF-MIG,9,0.5702069556252436
Rule1,QF-MIG,10,0.5723426212590299
Rule1,QF-MIG,11,0.5850286310822428
Rule1,QF-MIG,12,0.563901923189428
Rule1,QF-MIG,14,0.5741282585716132
Rule1,QF-MIG,13,0.5913500319457794
Rule1,QF-MIG,15,0.581866337070716
Rule1,QF-MIG,16,0.5658770933189353
Rule1,QF-MIG,17,0.5797651628851417
Rule1,QF-MIG,18,0.5554965457112382
Rule1,QF-MIG,19,0.5861180136560046
Rule1,QF-MIG,20,0.5913752828874993
Rule1,QF-MIG,21,0.5580432937181664
Rule1,QF-MIG,22,0.5945091807909604
Rule1,QF-MIG,23,0.5618002457108229
Rule1,QF-MIG,24,0.5656545682517413
Rule1,QF-MIG,26,0.5732581967213115
Rule1,QF-MIG,27,0.596574556369736
Rule1,QF-MIG,25,0.568777702651942
Rule1,QF-MIG,28,0.569006258640413
Rule1,QF-MIG,29,0.5882334767736952
Rule1,QF-MIG,0,0.57487973967176
Rule1,QF-MIG,1,0.5653703255389262
Rule1,QF-MIG,2,0.561238440598464
Rule1,QF-MIG,4,0.5650780618933485
Rule1,QF-MIG,3,0.5588883519356305
Rule1,QF-MIG,7,0.567551556561076
Rule1,QF-MIG,5,0.5785764514060073
Rule1,QF-MIG,6,0.5729186924314481
Rule1,QF-MIG,8,0.5772534464475079
Rule1,QF-MIG,9,0.574331373685518
Rule1,QF-MIG,10,0.5702069556252436
Rule1,QF-MIG,11,0.5623994484026661
Rule1,QF-MIG,12,0.5679297683792066
Rule1,QF-MIG,14,0.5623994484026661
Rule1,QF-MIG,13,0.5797410463211892
Rule1,QF-MIG,15,0.5776639886995674
Rule1,QF-MIG,16,0.5646341463414635
Rule1,QF-MIG,17,0.5722708621502368
Rule1,QF-MIG,18,0.5850799132732719
Rule1,QF-MIG,19,0.551880204373884
Rule1,QF-MIG,20,0.5703207850952843
Rule1,QF-MIG,21,0.5753134841237241
Rule1,QF-MIG,22,0.5701272391046341
Rule1,QF-MIG,23,0.5965514044683415
Rule1,QF-MIG,24,0.5881189517553154
Rule1,QF-MIG,26,0.5634856183824838
Rule1,QF-MIG,25,0.5762313288996546
Rule1,QF-MIG,27,0.5732110756292871
Rule1,QF-MIG,28,0.5722293063950761
Rule1,QF-MIG,29,0.5775800790304422
Rule1,QF-MIG,0,0.5796074275242322
Rule1,QF-MIG,1,0.5783902820987716
Rule1,QF-MIG,2,0.567104612559158
Rule1,QF-MIG,3,0.5934654153632256
Rule1,QF-MIG,4,0.5669516676088185
Rule1,QF-MIG,5,0.5786471526409607
Rule1,QF-MIG,6,0.5734616403284188
Rule1,QF-MIG,8,0.5775446404917077
Rule1,QF-MIG,7,0.5742862537389075
Rule1,QF-MIG,9,0.5817481764072132
Rule1,QF-MIG,10,0.5722708621502368
Rule1,QF-MIG,11,0.5723086331038487
Rule1,QF-MIG,12,0.5806375755568436
Rule1,QF-MIG,13,0.5766241476611236
Rule1,QF-MIG,14,0.5596169026524247
Rule1,QF-MIG,15,0.5850799132732719
Rule1,QF-MIG,16,0.595552088172558
Rule1,QF-MIG,17,0.5461627373229583
Rule1,QF-MIG,18,0.5859517123227185
Rule1,QF-MIG,19,0.5692802062228814
Rule1,QF-MIG,20,0.5699791156568518
Rule1,QF-MIG,21,0.5777143185018119
Rule1,QF-MIG,23,0.5722708621502368
Rule1,QF-MIG,22,0.5706706281833617
Rule1,QF-MIG,24,0.5729186924314481
Rule1,QF-MIG,25,0.5741846988778117
Rule1,QF-MIG,26,0.5742373630014079
Rule1,QF-MIG,27,0.5806375755568436
Rule1,QF-MIG,28,0.5617189699428666
Rule1,QF-MIG,29,0.5755103482376209
Rule1,QF-MIG,0,0.569097613212338
Rule1,QF-MIG,1,0.5721839636339144
Rule1,QF-MIG,2,0.5794681508967223
Rule1,QF-MIG,3,0.5808041848068997
Rule1,QF-MIG,4,0.5722708621502368
Rule1,QF-MIG,7,0.5711995760747168
Rule1,QF-MIG,5,0.5764745883207505
Rule1,QF-MIG,6,0.576511988061059
Rule1,QF-MIG,8,0.5699221179155304
Rule1,QF-MIG,9,0.5713074803983895
Rule1,QF-MIG,10,0.5719646713764133
Rule1,QF-MIG,11,0.5577910788464346
Rule1,QF-MIG,12,0.5796816706770569
Rule1,QF-MIG,13,0.5786471526409607
Rule1,QF-MIG,14,0.5574171106755377
Rule1,QF-MIG,15,0.5744103105824538
Rule1,QF-MIG,16,0.5808781908760392
Rule1,QF-MIG,18,0.5787438632654436
Rule1,QF-MIG,17,0.5733015389370957
Rule1,QF-MIG,19,0.5615098366033646
Rule1,QF-MIG,20,0.5659231045237504
Rule1,QF-MIG,21,0.5711560203504804
Rule1,QF-MIG,22,0.5744441317196736
Rule1,QF-MIG,23,0.564432066839069
Rule1,QF-MIG,24,0.5723728284178311
Rule1,QF-MIG,25,0.5774158926181612
Rule1,QF-MIG,26,0.5796816706770569
Rule1,QF-MIG,27,0.5745230268058439
Rule1,QF-MIG,28,0.5784908339488936
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,1,0.8917769483090148
Rule10,QF-MIG,2,0.8890898131404461
Rule10,QF-MIG,3,0.8890898131404461
Rule1,QF-MIG,29,0.5861180136560046
Rule10,QF-MIG,4,0.8890898131404461
Rule10,QF-MIG,6,0.8890898131404461
Rule10,QF-MIG,5,0.8890898131404461
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,7,0.8890898131404461
Rule10,QF-MIG,9,0.8890898131404461
Rule10,QF-MIG,10,0.8890898131404461
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,12,0.8890898131404461
Rule10,QF-MIG,13,0.8890898131404461
Rule10,QF-MIG,14,0.8890898131404461
Rule10,QF-MIG,15,0.8890898131404461
Rule10,QF-MIG,16,0.8890898131404461
Rule10,QF-MIG,17,0.8890898131404461
Rule10,QF-MIG,18,0.8890898131404461
Rule10,QF-MIG,19,0.8890898131404461
Rule10,QF-MIG,20,0.8890898131404461
Rule10,QF-MIG,21,0.8783653846153847
Rule10,QF-MIG,23,0.8917769483090148
Rule10,QF-MIG,24,0.8890898131404461
Rule10,QF-MIG,22,0.8890898131404461
Rule10,QF-MIG,25,0.8890898131404461
Rule10,QF-MIG,26,0.8837230297011827
Rule10,QF-MIG,28,0.8864052159641026
Rule10,QF-MIG,27,0.8890898131404461
Rule10,QF-MIG,29,0.8890898131404461
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,1,0.8890898131404461
Rule10,QF-MIG,4,0.8890898131404461
Rule10,QF-MIG,3,0.8890898131404461
Rule10,QF-MIG,2,0.8864052159641026
Rule10,QF-MIG,5,0.8864052159641026
Rule10,QF-MIG,6,0.8890898131404461
Rule10,QF-MIG,7,0.8890898131404461
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,9,0.8783653846153847
Rule10,QF-MIG,10,0.8890898131404461
Rule10,QF-MIG,12,0.8864052159641026
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,13,0.8890898131404461
Rule10,QF-MIG,14,0.8864052159641026
Rule10,QF-MIG,16,0.8890898131404461
Rule10,QF-MIG,15,0.8864052159641026
Rule10,QF-MIG,17,0.8890898131404461
Rule10,QF-MIG,18,0.8890898131404461
Rule10,QF-MIG,19,0.8890898131404461
Rule10,QF-MIG,20,0.8890898131404461
Rule10,QF-MIG,21,0.8890898131404461
Rule10,QF-MIG,23,0.8890898131404461
Rule10,QF-MIG,24,0.8890898131404461
Rule10,QF-MIG,22,0.8890898131404461
Rule10,QF-MIG,25,0.8864052159641026
Rule10,QF-MIG,26,0.8890898131404461
Rule10,QF-MIG,27,0.8890898131404461
Rule10,QF-MIG,28,0.8864052159641026
Rule10,QF-MIG,29,0.873015873015873
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,1,0.8864052159641026
Rule10,QF-MIG,2,0.8890898131404461
Rule10,QF-MIG,3,0.8864052159641026
Rule10,QF-MIG,4,0.8864052159641026
Rule10,QF-MIG,5,0.8783653846153847
Rule10,QF-MIG,6,0.8864052159641026
Rule10,QF-MIG,7,0.8890898131404461
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,9,0.8890898131404461
Rule10,QF-MIG,10,0.8864052159641026
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,12,0.8890898131404461
Rule10,QF-MIG,13,0.8890898131404461
Rule10,QF-MIG,14,0.8890898131404461
Rule10,QF-MIG,15,0.8890898131404461
Rule10,QF-MIG,16,0.8864052159641026
Rule10,QF-MIG,17,0.8890898131404461
Rule10,QF-MIG,18,0.8837230297011827
Rule10,QF-MIG,19,0.8890898131404461
Rule10,QF-MIG,20,0.8890898131404461
Rule10,QF-MIG,22,0.8890898131404461
Rule10,QF-MIG,21,0.8890898131404461
Rule10,QF-MIG,23,0.8890898131404461
Rule10,QF-MIG,24,0.8890898131404461
Rule10,QF-MIG,25,0.8890898131404461
Rule10,QF-MIG,26,0.8810431278801409
Rule10,QF-MIG,27,0.8890898131404461
Rule10,QF-MIG,28,0.8864052159641026
Rule10,QF-MIG,29,0.8890898131404461
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,2,0.8890898131404461
Rule10,QF-MIG,1,0.8890898131404461
Rule10,QF-MIG,3,0.8890898131404461
Rule10,QF-MIG,4,0.8890898131404461
Rule10,QF-MIG,5,0.8810431278801409
Rule10,QF-MIG,6,0.8890898131404461
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,7,0.8890898131404461
Rule10,QF-MIG,9,0.8890898131404461
Rule10,QF-MIG,10,0.8890898131404461
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,12,0.8890898131404461
Rule10,QF-MIG,13,0.8864052159641026
Rule10,QF-MIG,14,0.8837230297011827
Rule10,QF-MIG,15,0.8890898131404461
Rule10,QF-MIG,16,0.8890898131404461
Rule10,QF-MIG,17,0.8890898131404461
Rule10,QF-MIG,18,0.8890898131404461
Rule10,QF-MIG,19,0.8864052159641026
Rule10,QF-MIG,20,0.8890898131404461
Rule10,QF-MIG,22,0.8890898131404461
Rule10,QF-MIG,21,0.8890898131404461
Rule10,QF-MIG,23,0.8890898131404461
Rule10,QF-MIG,24,0.8890898131404461
Rule10,QF-MIG,25,0.8864052159641026
Rule10,QF-MIG,26,0.8864052159641026
Rule10,QF-MIG,27,0.8837230297011827
Rule10,QF-MIG,28,0.8890898131404461
Rule10,QF-MIG,29,0.8890898131404461
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,1,0.8890898131404461
Rule10,QF-MIG,2,0.8890898131404461
Rule10,QF-MIG,3,0.8864052159641026
Rule10,QF-MIG,4,0.8890898131404461
Rule10,QF-MIG,5,0.8890898131404461
Rule10,QF-MIG,6,0.8864052159641026
Rule10,QF-MIG,7,0.8837230297011827
Rule10,QF-MIG,8,0.8917769483090148
Rule10,QF-MIG,9,0.8917769483090148
Rule10,QF-MIG,10,0.8810431278801409
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,12,0.8864052159641026
Rule10,QF-MIG,14,0.8890898131404461
Rule10,QF-MIG,13,0.8890898131404461
Rule10,QF-MIG,15,0.8890898131404461
Rule10,QF-MIG,16,0.8890898131404461
Rule10,QF-MIG,17,0.8890898131404461
Rule10,QF-MIG,18,0.8890898131404461
Rule10,QF-MIG,19,0.8890898131404461
Rule10,QF-MIG,21,0.8864052159641026
Rule10,QF-MIG,20,0.8837230297011827
Rule10,QF-MIG,22,0.8890898131404461
Rule10,QF-MIG,23,0.8864052159641026
Rule10,QF-MIG,24,0.8890898131404461
Rule10,QF-MIG,25,0.8890898131404461
Rule10,QF-MIG,26,0.8890898131404461
Rule10,QF-MIG,27,0.8890898131404461
Rule10,QF-MIG,28,0.8864052159641026
Rule10,QF-MIG,29,0.8890898131404461
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,2,0.8890898131404461
Rule10,QF-MIG,1,0.8837230297011827
Rule10,QF-MIG,3,0.8890898131404461
Rule10,QF-MIG,5,0.8890898131404461
Rule10,QF-MIG,4,0.8890898131404461
Rule10,QF-MIG,6,0.8890898131404461
Rule10,QF-MIG,7,0.8890898131404461
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,9,0.8783653846153847
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,10,0.8890898131404461
Rule10,QF-MIG,13,0.8890898131404461
Rule10,QF-MIG,12,0.8890898131404461
Rule10,QF-MIG,14,0.8890898131404461
Rule10,QF-MIG,15,0.8890898131404461
Rule10,QF-MIG,16,0.8864052159641026
Rule10,QF-MIG,17,0.8890898131404461
Rule10,QF-MIG,18,0.8890898131404461
Rule10,QF-MIG,19,0.8890898131404461
Rule10,QF-MIG,20,0.8890898131404461
Rule10,QF-MIG,21,0.8864052159641026
Rule10,QF-MIG,22,0.8864052159641026
Rule10,QF-MIG,23,0.8810431278801409
Rule10,QF-MIG,24,0.8890898131404461
Rule10,QF-MIG,25,0.8864052159641026
Rule10,QF-MIG,26,0.8890898131404461
Rule10,QF-MIG,27,0.8890898131404461
Rule10,QF-MIG,28,0.8810431278801409
Rule10,QF-MIG,29,0.8890898131404461
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,1,0.8890898131404461
Rule10,QF-MIG,2,0.8890898131404461
Rule10,QF-MIG,3,0.8890898131404461
Rule10,QF-MIG,4,0.8890898131404461
Rule10,QF-MIG,5,0.8837230297011827
Rule10,QF-MIG,6,0.8890898131404461
Rule10,QF-MIG,7,0.8890898131404461
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,9,0.8890898131404461
Rule10,QF-MIG,10,0.8890898131404461
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,12,0.8917769483090148
Rule10,QF-MIG,14,0.8890898131404461
Rule10,QF-MIG,13,0.8890898131404461
Rule10,QF-MIG,15,0.8890898131404461
Rule10,QF-MIG,17,0.8890898131404461
Rule10,QF-MIG,16,0.8917769483090148
Rule10,QF-MIG,18,0.8890898131404461
Rule10,QF-MIG,20,0.8890898131404461
Rule10,QF-MIG,19,0.8837230297011827
Rule10,QF-MIG,21,0.8890898131404461
Rule10,QF-MIG,23,0.8890898131404461
Rule10,QF-MIG,24,0.8917769483090148
Rule10,QF-MIG,22,0.8890898131404461
Rule10,QF-MIG,25,0.8890898131404461
Rule10,QF-MIG,26,0.8864052159641026
Rule10,QF-MIG,27,0.8864052159641026
Rule10,QF-MIG,28,0.8864052159641026
Rule10,QF-MIG,29,0.8890898131404461
Rule10,QF-MIG,0,0.8917769483090148
Rule10,QF-MIG,1,0.8890898131404461
Rule10,QF-MIG,2,0.8864052159641026
Rule10,QF-MIG,3,0.8890898131404461
Rule10,QF-MIG,4,0.8837230297011827
Rule10,QF-MIG,5,0.8890898131404461
Rule10,QF-MIG,6,0.8890898131404461
Rule10,QF-MIG,7,0.8864052159641026
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,9,0.8890898131404461
Rule10,QF-MIG,10,0.8890898131404461
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,12,0.8890898131404461
Rule10,QF-MIG,13,0.8917769483090148
Rule10,QF-MIG,14,0.8837230297011827
Rule10,QF-MIG,15,0.8890898131404461
Rule10,QF-MIG,16,0.8890898131404461
Rule10,QF-MIG,17,0.8890898131404461
Rule10,QF-MIG,19,0.8837230297011827
Rule10,QF-MIG,18,0.8890898131404461
Rule10,QF-MIG,20,0.8864052159641026
Rule10,QF-MIG,21,0.8890898131404461
Rule10,QF-MIG,22,0.8890898131404461
Rule10,QF-MIG,23,0.8917769483090148
Rule10,QF-MIG,24,0.8864052159641026
Rule10,QF-MIG,25,0.8890898131404461
Rule10,QF-MIG,27,0.8864052159641026
Rule10,QF-MIG,26,0.8890898131404461
Rule10,QF-MIG,28,0.8890898131404461
Rule10,QF-MIG,29,0.8890898131404461
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,1,0.8890898131404461
Rule10,QF-MIG,2,0.8890898131404461
Rule10,QF-MIG,3,0.8890898131404461
Rule10,QF-MIG,5,0.8890898131404461
Rule10,QF-MIG,4,0.8890898131404461
Rule10,QF-MIG,6,0.8890898131404461
Rule10,QF-MIG,7,0.8890898131404461
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,9,0.8890898131404461
Rule10,QF-MIG,10,0.8890898131404461
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,12,0.8890898131404461
Rule10,QF-MIG,13,0.8890898131404461
Rule10,QF-MIG,14,0.8890898131404461
Rule10,QF-MIG,15,0.8890898131404461
Rule10,QF-MIG,16,0.8890898131404461
Rule10,QF-MIG,17,0.8917769483090148
Rule10,QF-MIG,18,0.8890898131404461
Rule10,QF-MIG,19,0.8890898131404461
Rule10,QF-MIG,20,0.8890898131404461
Rule10,QF-MIG,21,0.8864052159641026
Rule10,QF-MIG,22,0.8864052159641026
Rule10,QF-MIG,24,0.8837230297011827
Rule10,QF-MIG,23,0.8890898131404461
Rule10,QF-MIG,25,0.8890898131404461
Rule10,QF-MIG,27,0.8890898131404461
Rule10,QF-MIG,26,0.8890898131404461
Rule10,QF-MIG,28,0.8890898131404461
Rule10,QF-MIG,29,0.8890898131404461
Rule10,QF-MIG,0,0.8890898131404461
Rule10,QF-MIG,1,0.8890898131404461
Rule10,QF-MIG,2,0.8890898131404461
Rule10,QF-MIG,3,0.8837230297011827
Rule10,QF-MIG,4,0.8890898131404461
Rule10,QF-MIG,5,0.8890898131404461
Rule10,QF-MIG,6,0.8864052159641026
Rule10,QF-MIG,7,0.8864052159641026
Rule10,QF-MIG,8,0.8890898131404461
Rule10,QF-MIG,9,0.8890898131404461
Rule10,QF-MIG,10,0.8864052159641026
Rule10,QF-MIG,11,0.8890898131404461
Rule10,QF-MIG,12,0.8890898131404461
Rule10,QF-MIG,13,0.8890898131404461
Rule10,QF-MIG,14,0.8864052159641026
Rule10,QF-MIG,15,0.8890898131404461
